,Net Income,"Property/Plant/Equipment, Total - Gross",Income Available to Common Excluding Extraordinary Items,Total Equity,Long Term Debt,Net Income/Starting Line,Total Revenue,Diluted Normalized EPS,Provision for Income Taxes,"Other Equity, Total",Total Long Term Debt,Cash Taxes Paid,"Common Stock, Total",Net Income After Taxes,avg Volume,"Other Investing Cash Flow Items, Total",Net Income Before Taxes,Total Liabilities & Shareholders' Equity,Cash From Operating Activities,Non-Cash Items,Net Change in Cash,Net Income Before Extraordinary Items,Total Operating Expenses,Capital Expenditures,Cash From Financing Activities,"Other Liabilities, Total","Issuance (Retirement) of Stock, Net",Total Liabilities,Operating Income,Total Assets,Diluted Net Income,Diluted Weighted Average Shares,Changes in Working Capital,Cash From Investing Activities,Total Common Shares Outstanding,Retained Earnings (Accumulated Deficit),Diluted EPS Excluding Extraordinary Items,Depreciation/Depletion,"Property/Plant/Equipment, Total - Net"
394,0.22205532607335085,0.04344153304653891,0.22115477176026643,0.06476337002687006,0.05877013519790377,0.22726883276372534,0.009603845830553827,0.0006570448505313221,0.21221379804609408,0.5886781695927026,0.058770135197903764,0.16193931398416886,7.339853569921368e-05,0.2274526973007957,0.015892974634930952,0.6810953374290575,0.22438231024707586,0.009579806337461257,0.5131893588402332,0.7098480035188895,0.3661177125926495,0.22224254442540575,0.009229690967071023,0.9566766317887394,0.13123944731181858,0.014216362988087507,0.8598430771045957,0.00679587664678203,0.31442329469921515,0.009579806337461257,0.22372536603150847,0.02067168862209577,0.7694327976162701,0.6765721806349586,0.021739484782886457,0.03264354102919529,0.0006209612946160492,0.033189158642874216,0.052582119845484894
395,0.23329193025024797,0.01847673054360579,0.233476444427331,0.057159573545982494,0.01251990029464846,0.2385880068162562,0.0354305008843765,0.0008688395276256676,0.23137565538832935,0.5555276086992974,0.012800011346270443,0.18475153913808265,0.01020239646219058,0.23876917805611605,0.007738777818535755,0.6808612465081437,0.2372795050881979,0.006584312631966226,0.5145718128829772,0.704999755632667,0.3716376663009107,0.23347644442733098,0.033863862800063316,0.9856751370204285,0.13271264257490684,0.015382013329554488,0.8437968261459501,0.0046611498077357896,0.324191785408317,0.006584312631966226,0.23600637077120873,0.0073709238281201165,0.7719525120486345,0.6793656656245285,0.007679409245472409,0.0790221314324706,0.0008371745619274512,0.014627572866178353,0.018074261219868205
396,0.2377403545259347,0.017980054751662106,0.2379237981555996,0.05595692121001994,0.005311472852275101,0.24293860609464693,0.04215498139143094,0.0009288079068408279,0.23284674286145374,0.5547562754665727,0.0055880381943828866,0.19898856640281443,0.01020239646219058,0.2430330833365059,0.007747242041590589,0.6802604131444653,0.24098070360771853,0.005731285375331371,0.5174301300254072,0.7065734812570255,0.36576476209455716,0.2379237981555996,0.039961502626967266,0.9806925759840558,0.12925870501337217,0.014307786544280996,0.8353253495369004,0.003910179376500939,0.3284359582869691,0.005731285375331371,0.2404390459194443,0.0077259442417939046,0.770972623102715,0.6782446302143753,0.007842409373243476,0.07686992794517138,0.0008855116652874216,0.014605837988219694,0.018259124748219724
397,0.23668120588886643,0.01626710989440751,0.2369804200920275,0.05561237756782526,0.005662498094181133,0.24216749331226256,0.04251266652478491,0.0008919042888622679,0.2323941005620309,0.558462028606402,0.005662498094181135,0.19942832014072118,0.01020239646219058,0.24246202459359653,0.009703852492330037,0.6807416000374545,0.24043350382659845,0.005531841870576079,0.5124296318437702,0.7067103269634915,0.36602407266458425,0.2369804200920275,0.04017031336300424,0.980468360737419,0.13026943621558967,0.01169764401495689,0.8368709810630641,0.0037440126773083215,0.3292828234089275,0.005531841870576079,0.23938364707462628,0.008059463419146597,0.7670930627862176,0.6787024080152732,0.008226248383801154,0.07365342442826059,0.0008616439669478513,0.013280010432741417,0.015775021085996203
398,0.2330384085810297,0.013825224872897932,0.2332229837700468,0.06955048972869897,0.04791178983870568,0.2391871900079015,0.027708847878301215,0.0006947507210746334,0.23783599260684243,0.5887475895836478,0.04827983448627987,0.1692985927880387,9.651907444446497e-05,0.23936821867742797,0.021572501890758457,0.6749914686864378,0.23905950037619983,0.011198386406904588,0.5182445324565337,0.7120748741508235,0.36846272050402296,0.2332229837700468,0.025381054865680295,0.9636063776781265,0.13448610499097613,0.002458973679158173,0.8506449177039702,0.007848520144173185,0.3272799873954958,0.011198386406904588,0.2357537466658991,0.029140175560094704,0.7644153662584907,0.6711918088985762,0.027584353880638682,0.06390731148371148,0.0006568631265722097,0.015530657045360685,0.008806436331845439
399,0.2295416774988686,0.014480582714118107,0.22972709420303805,0.06474932824824478,0.045372742712680526,0.2355565815903963,0.02290558364377423,0.0006771011646501049,0.2285225000943005,0.588760501031239,0.0459815764933642,0.16268414687774843,9.5968585426723e-05,0.23573847413103893,0.016459270955745772,0.6809117061066517,0.23428457428617028,0.009718361956253701,0.5142006675633937,0.7075620937393089,0.37006355509989464,0.22972709420303808,0.021751539622002013,0.9852207274539112,0.131828187329939,0.0035646501677622233,0.8625312960887264,0.006948972209695137,0.32034534371891954,0.009718361956253701,0.23226939535240726,0.026820042152423767,0.7707383829832619,0.6793686827963982,0.02742030213914006,0.060125012338155585,0.0006484392330405966,0.013705579343171985,0.010978236170860117
400,0.23123227129610907,0.011123738756355106,0.23141728114591553,0.05831604836612639,0.048969014044555385,0.23710756547318715,0.024360682534771468,0.0006847225640152422,0.23162762626834146,0.5887566443650754,0.048969014044555385,0.1627259234828496,8.587628676808086e-05,0.23728908897095216,0.01899678923320962,0.6771227104607429,0.23614847354061055,0.008937157999079461,0.5133004533452897,0.7077009921313718,0.3647611821680765,0.2314172811459156,0.022741833696022926,0.9901858495266568,0.13065547736325678,0.002152704765909986,0.8505572532593948,0.007053602485343727,0.32303335269962874,0.008937157999079461,0.23395400379943582,0.026318513314515582,0.766541591952912,0.6760980944999038,0.02456832571001015,0.05712199109936185,0.0006560608509977702,0.015475667804125277,0.007426044960350623
401,0.23892178668746447,0.0019608916699256945,0.23910494599641902,0.06534627719511138,0.009517393478021916,0.24400959607018077,0.03632489256032807,0.0007521117794543522,0.2342235298555317,0.588762010161477,0.009517393478021911,0.1929584432717678,7.156357230673651e-05,0.24418947729089732,0.028157499818033137,0.6815497339166532,0.24218150312739872,0.005487609733299241,0.5064738703731381,0.7079673525243145,0.3698467426510665,0.23910494599641902,0.03347206791902554,0.9928550074738415,0.13269897225361063,0.0006175661220870145,0.8463453483570291,0.0022492530500944235,0.33122273537434394,0.005487609733299241,0.241616295358164,0.018431559814689344,0.7613670450682255,0.6808037641820083,0.019057869777620504,0.06687451988481526,0.0007248559815059436,0.0017474841878762867,0.0027667908076610508
402,0.23165024986279212,0.00141396167383653,0.2318351591228509,0.06140439455664384,0.006361357439430419,0.23675637596032095,0.03146359391291441,0.0007109963355108476,0.23060993549847233,0.588762010161477,0.006361357439430415,0.18782981530343007,7.156357230673651e-05,0.23693798302052008,0.03308392540816453,0.6807938803431253,0.23566298573480568,0.004510868409344324,0.5031765306630798,0.7082860075265138,0.3662017484255287,0.2318351591228509,0.03006424007343983,0.9944170403587443,0.13159269423126982,0.00043426189191907204,0.8463524275853931,0.0017705255016065439,0.3227767328731376,0.004510868409344324,0.23437050256174086,0.01879158051587966,0.7627148923122046,0.6802109939500501,0.019290802218273995,0.062330430826935374,0.0006823353760606586,0.0015649112130235376,0.0017800817250848279
403,0.2301270015502085,0.0012628079780993373,0.2313586569376793,0.059158360058940804,0.009097581471540366,0.23526841388764597,0.02873642361365714,0.0007087901409577814,0.22994228810682357,0.588762010161477,0.009097581471540363,0.18228891820580473,7.156357230673651e-05,0.23648494308447865,0.02734942186021977,0.6816449308911582,0.2351667059333176,0.004070024395870404,0.5010162905395308,0.7084062362543374,0.36733911339795294,0.23135865693767926,0.027390729982917444,0.9965545590433482,0.13218546263130415,0.00033506733344913726,0.8493764379682613,0.001623841525865776,0.32213370621658083,0.004070024395870404,0.2328526471321935,0.019091597766871592,0.7604211522694095,0.6812852111760208,0.01970250899261189,0.05927872215331928,0.000678323998188462,0.0013562563846203995,0.001544765858787372
