,Net Income Before Taxes,Total Liabilities,Income Available to Common Excluding Extraordinary Items,avg Volume,Total Liabilities & Shareholders' Equity,Diluted Net Income,Net Income Before Extraordinary Items,Total Assets,Diluted Weighted Average Shares,Total Equity,Total Common Shares Outstanding,Net Income After Taxes,Net Income,High,Low
560,0.20957323449693743,0.002248346714270423,0.19716932007341328,0.01251577142716585,0.002755953575522615,0.19949356961077208,0.19716932007341328,0.002755953575522615,0.006514848544397126,0.04028311869059988,0.006799709335035536,0.20268913832276444,0.19697148224043717,149.73,68.68
561,0.20432670076617176,0.002182218358128065,0.19135088992274532,0.013255028679769638,0.0025662776652400046,0.19369132429418925,0.19135088992274532,0.0025662776652400046,0.006059824200594731,0.03936436517544778,0.006752386891472808,0.19691071246905628,0.19115095628415305,128.41,26.15
562,0.21103728418072262,0.0009893277530471087,0.19790516027145846,0.009136358014154244,0.001483441936861828,0.20020938130378163,0.19790516027145844,0.001483441936861828,0.006194831423481154,0.039481425698025784,0.006394839540109975,0.2034199192919394,0.1976895491803279,125.33,86.92
563,0.20978096166295554,0.0009239821525451916,0.1962482393614751,0.010478486947829206,0.0013703844083666143,0.1992101388215067,0.1962482393614751,0.0013703844083666143,0.006224833028567028,0.03910431541519307,0.006415871737248963,0.20177439045067655,0.19668715846994542,100.11,76.27
564,0.25955224836201435,0.019016711989474522,0.24267360962909215,0.010836189356697603,0.022380170547281735,0.2448910110733771,0.24267360962909215,0.022380170547281735,0.015625335955473618,0.07005900689208125,0.016120653302107525,0.24771948862287635,0.24251195355191263,400.34,227.5
565,0.23309549047087194,0.017993621376469763,0.21525459900123778,0.011236133304148242,0.01996968359167611,0.21755228149018208,0.21525459900123778,0.01996968359167611,0.01575534291084573,0.05958456860146992,0.016414578257124918,0.2210739597816135,0.21508709016393446,243.4,106.14
566,0.23455384899942375,0.01783243169643841,0.21895940927909854,0.013522386745399715,0.019414013319298883,0.22182502191694542,0.21895940927909854,0.019414013319298883,0.015955353611418213,0.056679027291879146,0.016387236400844225,0.22418528942995697,0.2193732923497268,176.39,132.68
567,0.23443077776750207,0.01702712109717385,0.21799479277818087,0.016320336126360697,0.018638479280495477,0.21429240184187456,0.21799820734986555,0.018638479280495477,0.016290371534877116,0.05644033059111749,0.016666964622792796,0.22316626538709353,0.2118203551912569,175.26,130.77
568,0.2083033954854911,0.01985426052474535,0.19416108241922403,0.08044091796481276,0.019266546977783388,0.19652052532577519,0.19416108241922403,0.019266546977783388,0.03197621072727391,0.042330533921813476,0.03357211887818467,0.19970158364135782,0.19398907103825141,52.28,33.4
569,0.09458699997865816,0.02040218947305337,0.08604720645354048,0.19341973999563156,0.019142856912345574,0.08872319961868771,0.08604720645354048,0.019142856912345574,0.03172619735155831,0.0378444849051028,0.03347799979598768,0.09233103869239377,0.08585211748633882,62.48,17.51
570,0.24956427092744488,0.014230596112428455,0.23246404029194587,0.04004865922756327,0.017148855511853453,0.2347113346781401,0.23246404029194587,0.017148855511853453,0.03257624282899135,0.06420026119367414,0.0337193442581576,0.23774119163077762,0.23230020491803283,63.44,45.82
571,0.24211597151576805,0.013478280969116652,0.2253617311878441,0.045128423106309185,0.016009197155141316,0.22762982066406218,0.22536173118784414,0.016009197155141316,0.03462635250985928,0.061014460978237026,0.035673761177298265,0.23068771406287092,0.22519637978142082,61.32,47.9
572,0.2094487404762074,0.0011858284097472054,0.19536471893806823,0.009526442145513939,0.002372300653329858,0.19772063767671869,0.1953647189380682,0.002372300653329858,0.010935085027048945,0.04453256818203482,0.011353180015626917,0.20089694462341892,0.19519296448087436,69.5,48.13
573,0.2050452091143851,0.0012429405805496787,0.19106235861539117,0.01153117740082396,0.002404892851998137,0.1934308743797292,0.19106235861539117,0.002404892851998137,0.010885082351905826,0.04438957894435811,0.011421534656328638,0.19662416494286009,0.19088968579234974,60.87,31.58
574,0.20792920202889684,0.000992284829910997,0.19401510947970463,0.010594120231160738,0.0022074429008856304,0.19637497978534163,0.19401510947970463,0.0022074429008856304,0.01114509626265005,0.044628847602070476,0.011558243937732074,0.19955830987825973,0.19384306693989073,60.15,38.98
575,0.1986540417873073,0.0010083748069644868,0.1831055529472022,0.017457447583064497,0.002229910146033193,0.1855322625947961,0.18310555294720218,0.002229910146033193,0.01114009599513574,0.04468337416470452,0.011647630775572782,0.18872291362881077,0.1829661885245902,68.47,33.93
576,0.22608825558978152,0.003384791940390756,0.21552776473601093,0.0751777618570069,0.005525996598240023,0.21782464741380045,0.21578385761236074,0.005525996598240023,0.03317627493070879,0.052578095955311085,0.03478304762846202,0.22134524738037917,0.21561646174863391,45.56,15.47
577,0.1834899586679851,0.00201178056515966,0.1699517691749541,0.06435532212952155,0.0025571678785630512,0.1712926316506226,0.16998591489180076,0.0025571678785630512,0.01877550448949019,0.04042019770645262,0.020007929138321397,0.1757689307877514,0.16871584699453554,26.01,4.53
578,0.20469662585634102,0.00226922019801549,0.19106235861539117,0.04481304114894529,0.003573670468176193,0.19109874115874678,0.1910794314738145,0.003573670468176193,0.01997556869292507,0.04598152579049216,0.020007929138321397,0.19665807589270579,0.18856728142076506,34.12,19.01
579,0.21218760893226812,0.002983847106787588,0.1964317725895258,0.0473161985244283,0.005136225960067728,0.22014826919966976,0.1965000640232191,0.005136225960067728,0.024625817481235244,0.05243320019446535,0.02353082215910226,0.20338092169961683,0.21775956284153009,44.87,19.64
580,0.20670916062574252,0.0008127728697034156,0.19309146783900294,0.00458359028279784,0.0012271123088108923,0.19545404250610698,0.19309146783900294,0.0012271123088108923,0.004929763742360216,0.03881318932728329,0.005022488676790861,0.1986393231374411,0.19291922814207654,659.45,318.45
581,0.20707268316627422,0.0006889235328160189,0.19598446369883477,0.007867188940408009,0.0010553888227127748,0.19833856786592788,0.19598446369883477,0.0010553888227127748,0.004799756786988102,0.03840214293204197,0.004975166233228136,0.20151242836311847,0.19581284153005468,456.23,182.07
582,0.2062133187260349,0.00041304565598537796,0.19263391523325793,0.007017520902342706,0.0005490075720920853,0.19499782958404618,0.19263391523325793,0.0005490075720920853,0.0045397428762438755,0.036602575712801344,0.004738554015414496,0.19818491640950867,0.19246157786885248,232.0,107.44
583,0.204572131835611,0.0003377561597549055,0.1906824875154723,0.007857762121841227,0.0004210431199436796,0.19305552009124258,0.19068248751547226,0.0004210431199436796,0.004334731908157088,0.03618447518183464,0.004654425226858531,0.1962469056258266,0.19051314890710386,152.14,51.04
584,0.22615228108615695,0.003108508190265074,0.2103973707798028,0.017267673274510266,0.006026366992548936,0.21270927491084274,0.2103973707798028,0.006026366992548936,0.00879297042391768,0.05796593043096955,0.009257847375655019,0.2166231476143647,0.21022882513661204,117.71,47.56
585,0.16438190497193547,0.002533037839793425,0.15168381066200007,0.022908052831392894,0.004616086527222316,0.15569117108835723,0.15168381066200007,0.004616086527222316,0.00782391857964401,0.05168584311220841,0.008234630984843144,0.1562023127267795,0.1530310792349727,96.92,14.57
586,0.20804729349998932,0.0029554359761345805,0.1938196252507576,0.01190512743590797,0.006195472416786814,0.1961800679212522,0.1938196252507576,0.006195472416786814,0.008116934255982696,0.060179403830205036,0.008282479233334347,0.19999830445250774,0.1936475409836066,114.14,73.17
587,0.21339171510076899,0.002263827881381348,0.19898988433138418,0.01264158638251498,0.00567845595773183,0.201335188826188,0.19898988433138418,0.00567845595773183,0.005171276663301487,0.061037892147984316,0.008559578430640542,0.20533834650208554,0.19881890368852462,140.78,85.19
588,0.21842091784106027,0.005298771536919882,0.2061248879593666,0.02698095675770755,0.009625283057234577,0.208449301636749,0.2063618592342823,0.009625283057234577,0.01408625361456838,0.06924600821711484,0.01487712464626473,0.21214190036962938,0.20619245218579238,78.19,48.62
589,0.20832317224992705,0.005296916116142545,0.19401886550855776,0.037541687862961984,0.009546936220321083,0.19637872481679136,0.1948132656109949,0.009546936220321083,0.01305119823910579,0.06869908391561727,0.014659967210804658,0.20040294686154161,0.194641393442623,72.0,27.41
590,0.20982023063406582,0.003798150698632311,0.19597942720559988,0.03766963551998418,0.006071817080741023,0.19833354611921117,0.19671996243971146,0.006071817080741023,0.01039805629601184,0.05375501177278055,0.010906245826423376,0.2024078469937943,0.1965484972677596,65.31,35.02
591,0.20791355135200507,0.0040066623057707085,0.1939043919928294,0.02985788332111698,0.006258436804525559,0.19626458647192502,0.19459857441632167,0.006258436804525559,0.010258548832362527,0.05371560393887685,0.010776372009090112,0.2002197429550002,0.19442665642076506,106.96,33.83
592,0.2557249464675711,0.028047682713677195,0.23744931495155575,0.012871207526822543,0.0293602440456818,0.23968201278417556,0.2382858850142985,0.0293602440456818,0.014925298503469936,0.06048254101407966,0.015082714373298362,0.24352300857947032,0.23812329234972682,135.69,81.27
593,0.21568055545675077,0.029546804719868078,0.2011951000896325,0.024803470698150913,0.030067387897115702,0.2035339478589485,0.20151094797046396,0.030067387897115702,0.015275317229471775,0.055670476535466085,0.016043359977621737,0.20700091559564587,0.2013405054644809,90.66,23.25
594,0.23275402115686958,0.0295850727734007,0.21659481838746852,0.011836188868449454,0.03036312202765493,0.21888857680293478,0.2170131034188399,0.03036312202765493,0.015925352006332338,0.05752933662526333,0.016230546532158753,0.222396486825596,0.2168459699453552,92.98,60.81
595,0.23106090247494113,0.028508348903550976,0.21472534039011482,0.01366653482915423,0.029176178267956845,0.21702457251317145,0.2151777711383328,0.029176178267956845,0.01717541888491034,0.056139481235045696,0.017349985224881504,0.22057377327138936,0.2150102459016394,81.93,54.36
596,0.22726312344827093,0.005791730745604258,0.21225173929745186,0.01213910426890005,0.006942520339655804,0.21455821396045588,0.2122517392974519,0.006942520339655804,0.011715626786033053,0.046858507383010964,0.01201674583536206,0.21766785920173626,0.21208358948087436,240.14,173.5
597,0.22969061457362575,0.005541251839758414,0.21443552861837892,0.013793751024549413,0.006818362763171518,0.21673560929108257,0.21443552861837892,0.006818362763171518,0.012429164960325381,0.04761968675824332,0.012582511938400895,0.21983663399911835,0.21426784494535522,225.25,125.0
598,0.22113502977185578,0.004648675582964655,0.20639002945068077,0.011872919740680266,0.006006886475115405,0.20871366681136105,0.20639002945068077,0.006006886475115405,0.012827686281216045,0.047698349904197204,0.013169310238578725,0.21184645121909867,0.2062206284153006,166.98,108.74
599,0.21980963085744365,0.0019421008176856752,0.20523496521405096,0.016283200322359415,0.003436633630234549,0.20766599426329274,0.20523496521405096,0.003436633630234549,0.013230707842869595,0.04715478108347711,0.013567344569434113,0.2106993285631931,0.20516965505464485,118.45,85.54
600,0.2170834252217772,0.004034276185308455,0.20310640659012333,0.018528962912279817,0.0057121461394863925,0.20543965818076587,0.20310640659012336,0.0057121461394863925,0.011375108568308406,0.04963537744392438,0.011758049810552482,0.20858540472718642,0.20293630464480877,149.37,84.26
601,0.21784888560066587,0.003862475817706694,0.2032259165990866,0.015484455052614568,0.005438104521503432,0.2055588182723489,0.2032259165990866,0.005438104521503432,0.011790130771996303,0.048809471607103694,0.012193416291329577,0.20870409305164642,0.20305584016393446,115.45,60.41
602,0.2132881360755216,0.003836123044478544,0.19883050919800246,0.015046762200333604,0.005138523442924672,0.20117628033262688,0.19883050919800246,0.005138523442924672,0.011840133447139422,0.04684479948142569,0.012369560942368624,0.204338906032758,0.19865949453551918,119.71,85.37
603,0.1961598930062816,0.00225278232956625,0.1781911306500491,0.02152711812597227,0.003516019677417056,0.18059733251623558,0.17819113065004907,0.003516019677417056,0.011820132377082173,0.04567819795430063,0.012440544607712717,0.1838414323985215,0.17801571038251368,110.44,78.78
604,0.22751104439812475,0.020463070467309812,0.21378633317683213,0.02217179249810709,0.02651457109310382,0.22154414455821397,0.21436681036322505,0.02651457109310382,0.040351658813746534,0.09005271536562347,0.04251238007704094,0.21998880938655094,0.21967213114754103,81.08,67.85
605,0.21550982079974956,0.02020679047243982,0.203824320286824,0.02653693360351826,0.02553012640382013,0.19017099473142168,0.20437918818558198,0.02553012640382013,0.04147671900446674,0.08471254396919058,0.04230205810565103,0.2085862525009326,0.18817452185792355,90.89,57.79
606,0.2116540631291394,0.020798495754713188,0.197106150497247,0.02476090322846843,0.027645413527225354,0.20555115798074713,0.19725126979384525,0.027645413527225354,0.040371659883803784,0.09591718063353763,0.04398463387677025,0.2029231238766998,0.203193306010929,83.93,67.41
607,0.22773157666341795,0.01673338479536132,0.2130522002646293,0.02689993999268548,0.020723845696926542,0.21496480521580744,0.2130522002646293,0.020723845696926542,0.032671247911763276,0.07325433972336348,0.03572949649971659,0.2193275458645597,0.21249146174863393,81.67,61.53
608,0.20992331168323028,0.0016796457505410978,0.1961284732596355,0.003330249818504284,0.00035581063575662657,0.19848215577628545,0.1961284732596355,0.00035581063575662657,0.0018090967866780901,0.026894292822893517,0.0018224398820934973,0.20165544779409275,0.19595688183060114,567.57,319.71
609,0.20942120951276597,0.001385741301220622,0.19596482991164796,0.005040695925855776,0.0003278534751776454,0.1983189915651678,0.19596482991164793,0.0003278534751776454,0.0019066020032071692,0.028627570231547227,0.0019659846275671094,0.20149292956695722,0.19579320355191263,435.58,270.08
610,0.20890551970918195,0.0013655288111274824,0.19519151478936358,0.005266175402792325,0.00027840950690284817,0.19754794065827438,0.1951915147893636,0.00027840950690284817,0.0020206081025334844,0.02840765278400045,0.0019691394571379546,0.2007249313303266,0.19501972336065576,302.05,220.9
611,0.20852165128869093,0.001118949188009013,0.19486081352170387,0.0043815401383384975,0.00015159112469121842,0.19721820766199388,0.19486081352170387,0.00015159112469121842,0.002091111874485287,0.029124200451845973,0.0020769294674752806,0.20039650378107093,0.19468895150273227,305.34,186.9
612,0.21543747198884533,0.0017761131354879203,0.2013642921166076,0.004465651996898095,0.002688506424721135,0.20370264450288963,0.2013642921166076,0.002688506424721135,0.007188384578574953,0.042907314376137935,0.007496400865264588,0.20685526806605856,0.20119381830601096,182.96,115.88
613,0.2114600658751218,0.0016462916629734613,0.19760510478466858,0.005721965633604457,0.002354153210251688,0.19995446382214505,0.19760510478466856,0.002354153210251688,0.007194384899592128,0.04137492731380417,0.007480626717410344,0.20312192682017027,0.1974338285519126,127.39,62.95
614,0.2114691717234952,0.001608754181371914,0.19755789833112808,0.005921012686976223,0.00222522969258509,0.19990739558596976,0.19755789833112808,0.00222522969258509,0.007274389179821119,0.04070171491759053,0.007509545988476457,0.20307504493200856,0.19738661202185795,116.11,72.33
615,0.21063235848586814,0.0015972389761725525,0.19678133936574332,0.00993033436877327,0.0021440938183429374,0.19899113959604728,0.19678133936574332,0.0021440938183429374,0.007531402930056758,0.04019841186620019,0.0075421458940418875,0.2023038251551426,0.19646746926229514,90.26,65.83
616,0.2634151199766663,0.012969779712327096,0.24537112125997693,0.030702101648915583,0.016736911492619952,0.24758062456910862,0.2456442869947501,0.016736911492619952,0.03737649964273088,0.06955187172912117,0.03858041082190671,0.2516277255925939,0.24548326502732243,71.38,51.33
617,0.22020502386728225,0.014190298692420616,0.2021511801613385,0.035091563621082386,0.01633084475511352,0.20448722859161286,0.2021511801613385,0.01633084475511352,0.037041481719271976,0.05862749397062047,0.0389994773499011,0.20829800942724408,0.20198087431693992,58.18,21.95
618,0.196600957536868,0.013595404405686197,0.17637116394212302,0.030351199803923524,0.01607812164084965,0.1825702831754462,0.176371163942123,0.01607812164084965,0.037051482254300605,0.060736108595559696,0.03891061631698886,0.1827715419308895,0.17999487704918035,60.52,40.44
619,0.22109426687249675,0.005562302168296323,0.20676085193563531,0.0331223967721718,0.012119772397670155,0.2491807743703666,0.20676085193563531,0.012119772397670155,0.027135951773419882,0.08531500529060178,0.02683235130499525,0.21262165553257148,0.2468152322404372,87.27,66.37
620,0.18949412743919355,0.009367654218820682,0.17099321353877672,0.03712721433531487,0.018851130019347528,0.16902007847543177,0.17099321353877672,0.018851130019347528,0.03670146352829876,0.10832864646387613,0.038526778719202286,0.1769303808199668,0.16640198087431696,71.55,28.33
621,0.2021000362811146,0.008196999672118156,0.18571001749967989,0.027421025717367258,0.01843571306091167,0.19836750674531234,0.18571855392889153,0.01843571306091167,0.03724149241984446,0.11306254349255979,0.03875602966801728,0.19157143341585,0.1958504098360656,85.47,61.63
622,0.20974041218191777,0.027099388750758933,0.19424644671134064,0.020305156056535552,0.05009449253126526,0.2267190971069632,0.1943915660079389,0.05009449253126526,0.03851656063599402,0.21468976101732076,0.03969038502591692,0.20026111431381194,0.22442793715846998,109.68,69.56
623,0.21173352588408537,0.0012507391460044352,0.19903999317085663,0.019094637276364127,0.002699734704311527,0.2014677969852497,0.19905151735029236,0.002699734704311527,0.01909952182441761,0.04644242776660343,0.020034745189673606,0.20463240530367258,0.19888054986338802,108.38,85.56
624,0.20758872866706027,0.0011192709875500857,0.19431781125955014,0.023783705577655082,0.0023432855820400065,0.19670037194971446,0.19433010371761494,0.0023432855820400065,0.01863349689208373,0.044763200289791506,0.019548375630834457,0.19989360439485912,0.19415915300546452,103.79,62.13
625,0.20860844140599988,0.0009609890997682159,0.19541627897050665,0.02075963605085145,0.002158730921335025,0.197819795895786,0.19542899825003202,0.002158730921335025,0.018292478647607645,0.04448702134352687,0.019269173213814363,0.20099189528298692,0.19526101434426232,97.37,82.46
626,0.20826213461004914,0.0008865896256918772,0.19499893294634854,0.0247048674379571,0.0019940227724256736,0.19743346185600355,0.19501327414742411,0.0019940227724256736,0.018090467840029444,0.04380084458976387,0.018790690728902337,0.20057792736274543,0.19487474385245904,91.35,71.96
627,0.23224893112990772,0.03484808977212227,0.2241666310982116,0.019094637276364127,0.045214211504444504,0.22649779979402326,0.22507149259464765,0.045214211504444504,0.03837655314559329,0.1289038445039703,0.04035657987029444,0.2276102953643732,0.22496584699453556,108.38,85.56
628,0.21144064480788793,0.03314719075639574,0.20255239233428657,0.023783705577655082,0.0432910046338466,0.20494684608771888,0.20346579025993428,0.0432910046338466,0.036826470216156565,0.12636435564283194,0.04035657987029444,0.20644138492319172,0.20335553278688528,103.79,62.13
629,0.2346178744957992,0.032449088688921816,0.2234751803320671,0.02075963605085145,0.04234262508243355,0.2256892134582812,0.22382517392974519,0.04234262508243355,0.036376446139868485,0.12418710618380788,0.038463682127785316,0.22766116178914175,0.22359972677595633,97.37,82.46
630,0.22733319579708186,0.029422143636390594,0.21453753894745828,0.0247048674379571,0.03875053735051808,0.21682880950557076,0.21453753894745828,0.03875053735051808,0.03532638996186296,0.11845800406089434,0.03814819917070046,0.219751432737631,0.21436133879781424,91.35,71.96
631,0.2476790757563901,0.004629373408690397,0.23158478808314484,0.028275216449146764,0.010123900952992149,0.23383465686149343,0.2315847880831448,0.010123900952992149,0.02912605824411606,0.07720656225274776,0.03069544011449928,0.23686798467225068,0.23142076502732245,98.2,48.6
632,0.20021448541285775,0.004468969383394447,0.18661001323146528,0.03540346814721718,0.0094743544624835,0.18899156516780294,0.18661001323146525,0.0094743544624835,0.028873544734643306,0.07362590202377434,0.030606579081587048,0.19220243141510396,0.18643639002732243,89.54,27.0
633,0.23069289814966315,0.004463513286671084,0.21511724785522215,0.02526380235598473,0.009826994037599204,0.21741533249921272,0.21511724785522215,0.009826994037599204,0.028965049630155212,0.07617841243815714,0.03051929546346023,0.22051366611278783,0.21494970969945357,107.89,64.33
634,0.23564228243780633,0.004198651970705896,0.22051338085278926,0.0218231196227707,0.0089747507862908,0.2232382606031203,0.22051338085278926,0.0089747507862908,0.028948048720606554,0.07183815524818164,0.030419918331978504,0.22587269829427925,0.2207909836065574,133.53,82.04
635,0.20926655236929906,0.0002749646619167922,0.19588245336975543,0.0022841233586641265,0.0008504132794979308,0.19823685621632667,0.19588245336975543,0.0008504132794979308,0.002877653954486563,0.03966163026796182,0.002911381888964718,0.20141111940045442,0.19571080942622954,725.4,328.9
636,0.2081645312977968,0.00018862961387122035,0.19456366042084597,0.0020520739798727053,0.0006361863605463476,0.19692192460570776,0.19456366042084594,0.0006361863605463476,0.002847152322649264,0.03870055193845742,0.0028724723242575865,0.20010139374003869,0.19439173497267762,360.89,151.97
637,0.20760288541570332,0.00016246528181577299,0.1939994024499552,0.0022057391222765196,0.0005087241488364352,0.19635931874473356,0.19399940244995517,0.0005087241488364352,0.0028081502360376262,0.037962956254825875,0.0028240982708379126,0.19954101529383841,0.19382735655737707,217.0,119.27
638,0.2072488955601875,7.582582879891944e-05,0.19356592257458705,0.0022977127424328933,0.0003397763426085107,0.19618228089438158,0.19356592257458705,0.0003397763426085107,0.0027581475608945034,0.03732705451703,0.002765733923777214,0.19911051578554717,0.1936497609289618,144.19,102.03
639,0.21316933321002496,0.002820048241288102,0.19908660207435228,0.005368086599479186,0.004055073271456847,0.2014316233860191,0.19908660207435228,0.004055073271456847,0.006779862722655662,0.04579468651992792,0.006700858008482281,0.20467801553121506,0.19891564207650275,130.47,96.27
640,0.20924243609899762,0.002891076067920621,0.19585129540313287,0.0075407618709516944,0.00420574540300529,0.19820578947816392,0.19585129540313287,0.00420574540300529,0.006749861117569791,0.0464028674108462,0.007063137604201387,0.2014734307707959,0.19567964480874322,104.83,34.44
641,0.21188882328251604,0.0028881769729560297,0.19825003201160954,0.0070600475979420655,0.004185709215299378,0.20059750274493782,0.19825003201160954,0.004185709215299378,0.0068498664678560296,0.04627894340485972,0.00706997306827156,0.2037878530977653,0.198078893442623,86.18,61.22
642,0.21479131245153624,0.002929344121453246,0.20081949720431944,0.007366589610522781,0.004182236276097023,0.2033296734162347,0.20081949720431944,0.004182236276097023,0.007069878238485756,0.04598343231366118,0.0072692531361634935,0.20634812981111605,0.20081967213114757,112.45,67.4
643,0.22607402770169807,0.0050810524041739365,0.2100729864697597,0.011598451501252566,0.008999470098936504,0.2123858403765459,0.2100729864697597,0.008999470098936504,0.020005570298010946,0.06621164313699321,0.020891281418158984,0.21552104174437928,0.2099043715846995,175.72,114.01
644,0.2178929920537245,0.004872317566723264,0.2038072474284007,0.01494675102582452,0.008410940478721587,0.20613844700354927,0.2038072474284007,0.008410940478721587,0.02012557671835443,0.06338426927733239,0.020854475073165752,0.20932381566007668,0.20363729508196726,123.67,56.42
645,0.22390427476897465,0.004822743042828729,0.21064492722694098,0.014814356765078642,0.008673013813914885,0.2129561065291219,0.21064492722694098,0.008673013813914885,0.020965621660758854,0.06558058396804665,0.02165369856444738,0.21608905015429483,0.21047643442622954,95.48,67.75
646,0.22271624611400803,0.004318880337982519,0.21008152289897133,0.017929561822870872,0.00821538728671191,0.21239435181165897,0.21008152289897136,0.00821538728671191,0.021770664730563084,0.06562824704727223,0.02219527764077638,0.21552104174437928,0.20991290983606561,89.85,64.46
647,0.21553258542068307,0.004028159094933167,0.20141619360621452,0.006139900884668277,0.005574457457571383,0.20375439402837714,0.20141619360621452,0.005574457457571383,0.014380269344409929,0.0486929830414764,0.01500752426852647,0.20702634880803014,0.20124573087431696,238.93,201.15
648,0.2137341803669372,0.003441759156445002,0.20002902385931964,0.012849918253584254,0.004751531156114264,0.18388019303934836,0.20002902385931964,0.004751531156114264,0.014275263726609373,0.046676453485600976,0.0149444276771095,0.20567669300417107,0.18130891393442625,231.36,124.6
649,0.2189807140977029,0.0035067858565008157,0.20505185880746082,0.006745615032859302,0.005484348042728671,0.20740579969188605,0.20505185880746085,0.005484348042728671,0.014550278439896536,0.05147860404373563,0.015086395007797682,0.21066414595272814,0.20490864071038256,209.87,146.2
650,0.21830986917456907,0.0034741710381491486,0.20482564343335183,0.007672722178491652,0.0052720713127137955,0.20630101541420898,0.20482564343335183,0.0052720713127137955,0.01456527924243947,0.05017816459014517,0.01504958866280445,0.21038777171148565,0.20380037568306014,162.91,125.74
651,0.21108494760580213,0.017037789766643552,0.19825003201160954,0.012534382519480618,0.01987724997905951,0.20059750274493782,0.19966707926074523,0.01987724997905951,0.01892551251491955,0.06521071847325624,0.019922748739908486,0.20516972430397779,0.19949624316939896,68.62,53.92
652,0.20949853808449942,0.016013539515652958,0.19807930342737634,0.015335878089400765,0.01844185749180815,0.20042727404267635,0.19920611208331554,0.01844185749180815,0.01862549646406083,0.06170271584225426,0.019845455415422698,0.20471192648106076,0.19903517759562844,78.93,43.63
653,0.2134894606919022,0.01478287370318336,0.20273165734773144,0.01642468811909309,0.017108783136441635,0.2050660061793019,0.20376456528234238,0.017108783136441635,0.016975408184337862,0.06028235608133226,0.01895579347644341,0.2092390382854624,0.20359460382513667,76.45,53.4
654,0.19772496069545917,0.012748868676025133,0.18786973409023006,0.016714823542281553,0.015060550454558853,0.19053698644128386,0.188902642024841,0.015060550454558853,0.01622536805719106,0.059041209498298414,0.017053431245221743,0.19436060904065924,0.18901980874316943,71.0,45.5
655,0.21757997851588898,0.0007476881877483102,0.20460198898800633,0.015532069693647902,0.0021806478391935983,0.2069308616125765,0.20460198898800633,0.0021806478391935983,0.03148618451087134,0.04604615692592203,0.03273766645669523,0.21007070433042832,0.20443220628415304,131.73,78.44
656,0.21199339825992927,0.0007465575407121195,0.1987997780528405,0.02201669773524365,0.0018425705653025502,0.20114563916621983,0.1987997780528405,0.0018425705653025502,0.03152118638347151,0.043640887295882856,0.032748182555264724,0.20430838617789687,0.19862875683060113,92.08,51.51
657,0.21377046148155,0.0006529167733557757,0.20073157198343933,0.02364143216268532,0.0016424758374128674,0.20304794491399197,0.20073157198343933,0.0016424758374128674,0.031756698983395615,0.04282870842587914,0.03290644983873563,0.20622689816541764,0.200537056010929,82.55,49.38
658,0.21088860275025076,0.0006075459371599014,0.19807076699816467,0.02735856205202999,0.0013314073445493853,0.2002842819327767,0.19807076699816467,0.0013314073445493853,0.03196671021899672,0.04090712372382104,0.032685611768776233,0.20358438739869106,0.19776468579234976,58.33,36.89
659,0.2127069268473134,0.0015540134702504735,0.19891587349011908,0.01767481159236538,0.003459063474498392,0.20126139468375762,0.19891587349011908,0.003459063474498392,0.014525277102324973,0.04986702000896065,0.01496020182496374,0.20442368340737227,0.19874487704918034,150.3,100.11
660,0.21619987337179605,0.0010330461051131685,0.21771309061419608,0.02186581714419153,0.0028777468818576035,0.22000357480274751,0.21771309061419608,0.0028777468818576035,0.014675285127754335,0.049144447727901,0.015065362810658693,0.22309166129743296,0.21754610655737708,114.13,85.69
661,0.2131479913778998,0.0010257983677016862,0.20046950360664134,0.03187696971964341,0.002302040421774466,0.20281047587433718,0.20046950360664134,0.002302040421774466,0.015225314554328656,0.04508355337788241,0.01559116773913345,0.20596663162535184,0.20029883879781424,151.26,73.91
662,0.21578015067333478,0.0011310355149164032,0.20268043877246147,0.020532495238890235,0.002202393781583745,0.20301475031705096,0.20268043877246147,0.002202393781583745,0.015525330605187376,0.043680352325481626,0.016011811681913256,0.20816236562786128,0.20050375683060112,131.13,87.94
663,0.24926192830567195,0.01152075406712438,0.23941866917068588,0.02141483951652444,0.012947667673678337,0.2416456008647618,0.23941866917068588,0.012947667673678337,0.04551093483501367,0.052038931203111434,0.050065567874580795,0.24464800434060163,0.23925631830601096,283.9,161.78
664,0.2569051497840918,0.011858411657650489,0.2446429638482223,0.025349504073515685,0.012367179243462723,0.24685459915396332,0.24464296384822232,0.012367179243462723,0.045551937028631036,0.0456757194741809,0.05022015452355238,0.24983637966699448,0.24448172814207653,173.9,117.06
665,0.24293336368616125,0.010608234936069183,0.23136198728072047,0.04561648811421196,0.010404434295791824,0.26493884533871254,0.23136198728072047,0.010404434295791824,0.04671099903844856,0.039889993613147365,0.050269580186829,0.2366467157245075,0.2626229508196722,137.0,101.36
666,0.23165207122480772,0.009854615200023316,0.22016219215502156,0.02779957636065787,0.0116392779015655,0.22164628177957085,0.22016219215502153,0.0116392779015655,0.051610761175722907,0.05365852263519632,0.05553341332578979,0.22552392417511616,0.2191939890710383,119.84,73.69
667,0.22618785080636555,0.004274524185024251,0.21143027871441378,0.016864287822452553,0.006511777033370772,0.21373915855952474,0.21143027871441375,0.006511777033370772,0.030016105861663596,0.05376204684327425,0.031249638509111666,0.21705551222489744,0.2112619535519126,105.99,63.65
