,Net Income,Income Available to Common Excluding Extraordinary Items,Total Equity,Diluted Normalized EPS,Net Income After Taxes,avg Volume,Net Income Before Taxes,Total Liabilities & Shareholders' Equity,Cash From Operating Activities,Net Change in Cash,Low,Net Income Before Extraordinary Items,Cash From Financing Activities,Total Liabilities,High,Total Assets,Diluted Net Income,Diluted Weighted Average Shares,Changes in Working Capital,Cash From Investing Activities,Total Common Shares Outstanding,Diluted EPS Excluding Extraordinary Items
725,0.21875270805049252,0.21894072120290328,0.05269350784432695,0.0006590504819432001,0.22439753302623064,0.008334142729452255,0.22234551106179556,0.00715752803822588,0.5098204055198525,0.36852834048438254,0.034053215826051794,0.21894072120290328,0.13198986069360882,0.005949585783452189,0.039351381440019796,0.00715752803822588,0.22151862299234357,0.00967105608572493,0.7717925301799129,0.6791653878366357,0.00997192717154291,0.0006249726724882457
726,0.21790538914083787,0.2180936062070426,0.052697841726618705,0.0006508273931544993,0.2237788860547455,0.008159131189673218,0.22218591112563554,0.006769573487494476,0.5064452249290091,0.36605288495014277,0.04782255598389789,0.2180936062070426,0.1319040576131328,0.005526118323300461,0.035627192323664285,0.006769573487494476,0.22067430391648918,0.00990106931148541,0.7688595292533513,0.6781405898050803,0.010029765926558453,0.0006155459344885834
727,0.21856013557102555,0.21841127433049037,0.054238536881338305,0.0006514290825780626,0.2237598507633152,0.00817501623439811,0.22200351119859552,0.006562152242548973,0.505430179843571,0.3660192706169911,0.038138899889878695,0.21841127433049037,0.13164810266120436,0.005071092071441608,0.029298721494270135,0.006562152242548973,0.22132673229328576,0.01033109403790718,0.7680262903537599,0.6791289736933825,0.010303185495722823,0.0006179527612119015
728,0.2363730899217193,0.23655686259409714,0.04658273381294964,0.0007579281105487989,0.2416054364792325,0.008343983336573036,0.2400611039755584,0.004512463957382368,0.515101130872316,0.3675823371085431,0.0483196893209075,0.23655686259409714,0.1293256023303535,0.003974907102349226,0.04900423223389498,0.004512463957382368,0.23907662195613377,0.015836410593609136,0.7703993547397961,0.6806791757918775,0.01657080331195227,0.0007292684971653598
729,0.24034008299873866,0.24052290098380855,0.046246857935338476,0.0007781849878087694,0.24552670651387673,0.007967578549305264,0.24449950220019911,0.004351727266142548,0.5162718577193245,0.36732782858610913,0.05244714929540749,0.24052290098380855,0.12892276413896608,0.003849638020981148,0.03964958163616925,0.004351727266142548,0.24302957035672482,0.016201431582315986,0.7689195224541219,0.6807598071090811,0.016733803439723343,0.0007515316443560514
730,0.24074448520561925,0.2409272058681966,0.04674092051659877,0.0007775832983852061,0.24592644763391328,0.010352100897261634,0.24530510187795926,0.004293223838080996,0.5151260399541673,0.36236491239864677,0.0490758333040902,0.2409272058681966,0.12654063793863188,0.0037124538856011967,0.038927274494385,0.004293223838080996,0.24343254082474622,0.01677646464671719,0.7668130945159548,0.680390463656084,0.017170223136658783,0.0007487236798455137
731,0.2223826992884447,0.22256983885562465,0.04986131576666378,0.000713804219487477,0.22777629725511098,0.007929828903972919,0.22601630959347616,0.0021407113460183303,0.5043466347830419,0.3656255027143574,0.08218324251250352,0.22256983885562465,0.131191455758332,0.0009027553382066506,0.08865602276040609,0.0021407113460183303,0.2251357626695834,0.007320920952954796,0.7692194884579747,0.6797948323128703,0.007595280147267986,0.0006851433405711961
732,0.22571420318322308,0.22590054099844054,0.04968579353384762,0.000753315158301479,0.23095519092397304,0.006280461960699026,0.2280075087969965,0.0020612294159751106,0.5041660439396204,0.36833865960445533,0.10988067128875342,0.22590054099844054,0.13100094383388525,0.0008422139826868598,0.08347838379911468,0.0020612294159751106,0.22845547176328362,0.007370923828120117,0.7674396901684476,0.6831735446047245,0.00764786083364575,0.0007310736172078484
733,0.22401956536391385,0.22431220038120175,0.04783305885412152,0.0007376712332888284,0.22908021471808734,0.00597415491580546,0.2263051094779562,0.0019557459623489783,0.5047327255517362,0.36598805730763595,0.08657389072424389,0.22431220038120175,0.13316928947777917,0.001002584169116944,0.08167813817050867,0.0019557459623489783,0.22676683361157485,0.007370923828120117,0.7686128905390722,0.6765201604303112,0.00764786083364575,0.0007090110389107665
734,0.21321913785300942,0.21340848270152674,0.045348162433908296,0.0006016894235634816,0.2187183538279971,0.009350713943469067,0.21774584090166363,0.0009517089480691839,0.49684526478354,0.3654167577054856,0.026011353021484513,0.21340848270152674,0.1324097286150365,0.00027758533534310886,0.023741153394180897,0.0009517089480691839,0.21600464375491718,0.010824622415788908,0.7682546644713599,0.6805361202290969,0.01145943478916985,0.0005690139511711018
735,0.22036945030185737,0.2205570743728461,0.0453202955707723,0.0006678752601554644,0.22578625271252903,0.008024864761333095,0.22321031471587413,0.0009120654887610098,0.5020466547103074,0.36778815286838307,0.029963354171157575,0.2205570743728461,0.13237191708804705,0.00023852005960850342,0.020752524761660732,0.0009120654887610098,0.22312964135628346,0.010804121236971127,0.7691148336521861,0.6810083336367845,0.011285392717259453,0.0006374079438920554
